Orbital Period(Hr),Eccentricity,Transit_duration(Hr),Transist dept(ppm),Planet star radius ratio,Planet radius (Earth Radius),Orbital Semi major axis(au),inclination(degree),planet star distance over star radius,stellar effective temperature(K),Stellar radius(solar radius),Stellar mass(solar mass)
10.3108232,0,5.617,204,0.012975,1.27,0.0917,89.47,14.1,5708,0.893,0.967
10.31174786,0,3.1818,276,0.016563,1.34,0.0862,87.5,17.1,4900,0.741,0.806
10.31282204,0,2.0138,138,0.010729,0.59,0.0739,89.91,39.47,3846,0.503,0.505
10.31453308,0,3.6641,2000,0.323868,29.6,0.0835,80.48,7.71,6335,0.837,0.728
10.31872301,0,3.836,872,0.247006,28.59,0.0944,78.15,5.92,5927,1.06,1.05
10.32736351,0,1.889,127,0.011237,1.25,0.0934,88.47,28.2,5757,1.017,1.016
10.32803571,0,7.7915,16900,0.118805,13.28,0.0888,88.54,10.988,5627,1.024,0.874
10.32906563,0,1.44,2310,0.053874,6.17,0.0961,88.11,27.9,6228,1.049,1.107
10.3392408,0,3.075,1180,0.031329,2.98,0.0919,89.67,26.22,5730,0.87,0.968
10.3482112,0,2.089,255,0.014391,1.29,0.0884,89.95,38.2,5383,0.822,0.861
10.34973276,0,4.4859,119,0.011865,1.44,0.0898,83.51,8.01,6003,1.109,0.902
10.35078415,0,6.253,273,0.016746,1.97,0.0907,84.43,8.14,5534,1.08,0.926
10.35533116,0,3.1775,751,0.024674,2.47,0.0895,89.93,25.51,5501,0.918,0.891
10.35586478,0,2.8431,661,0.022638,1.92,0.085,89.64,28.03,4646,0.778,0.764
10.35857039,0,2.577,274,0.015084,1.68,0.0932,89.86,31.09,5893,1.02,1.005
10.36855269,0,4.37878,153000,0.593091,61.14,0.0882,87.54,22.77854,5855,0.944,0.852
10.37168928,0,3.035,1250,0.033023,3.2,0.0873,88.66,23,5121,0.888,0.822
10.38122447,0,2.715,802,0.025572,2.18,0.0871,89.36,28.48,5095,0.78,0.816
10.39986173,0,3.377,275,0.016629,1.5,0.0862,87.28,15.97,4963,0.826,0.789
10.4032399,0,23.85,1060,0.328199,51.47,0.0948,37.1,1.625,6428,1.436,1.049
10.40599802,0,6.5036,14500,0.111248,11.23,0.0855,88.57,13.012,5746,0.924,0.77
10.41572666,0,2.7719,825,0.02789,3.01,0.0917,88.23,22.1,5511,0.987,0.947
10.41728722,0,4.125,210,0.013087,1.64,0.0914,89.65,19.42,5557,1.151,0.936
10.4188915,0,3.0069,670,0.027287,3.17,0.0917,86.74,15.06,5692,1.064,0.946
10.4212788,0,28.4832,148,0.163018,36.9,0.1011,21.47,1.237,6183,2.073,1.268
10.42317343,0,2.341,71.2,0.008625,1.07,0.0905,87.72,20.41,5767,1.135,0.91
10.42360821,0,5.404,878,0.026364,1.67,0.0772,89.99,15.14,4260,0.58,0.565
10.42367744,0,5.2257,777,0.025563,3.72,0.0967,89.98,15.639,6181,1.331,1.106
10.43003118,0,2.029,120,0.010153,1.14,0.0962,89.57,38.1,6277,1.031,1.085
10.43114677,0,3.8853,29400,0.461939,50.44,0.0936,85.72,16.42,5780,1,1
10.4314847,0,2.09,59.1,0.009133,0.77,0.0884,85.83,13.06,5361,0.774,0.848
10.43547031,0,3.4167,210,0.013143,1.22,0.0881,89.57,23.3,5528,0.853,0.838
10.44087398,0,3.743,822,0.031855,3.41,0.0915,84.89,10.26,5738,0.981,0.936
10.44331991,0,2.743,1160,0.030416,2.66,0.0857,89.55,29.22,4947,0.802,0.769
10.4433418,0,3.94077,145000,0.404139,44.35,0.0927,88.35,24.577,6137,1.005,0.972
10.44635944,0,2.749,354,0.022657,2.18,0.0926,84.3,9.73,5968,0.881,0.97
10.45839865,0,3.154,307,0.015375,1.25,0.0845,89.98,25.73,4641,0.747,0.734
10.4716194,0,4.512,124,0.010136,1.74,0.0966,89.4,17.62,5812,1.574,1.095
10.47490332,0,33.7939,1170,0.04377,15.45,0.109,43.72,1.346,6526,3.232,1.573
10.47548084,0,2.3024,1070,0.031572,2.11,0.0811,88.61,27.5,4463,0.611,0.662
10.47625827,0,7.77203,120000,0.322717,54.13,0.0961,88.62,13.2462,6109,1.536,1.076
10.49566303,0,4.7356,106,0.00948,1.34,0.0958,89.46,16.89,6214,1.297,1.059
10.5007712,0,14.522,183,0.011923,5.68,0.1046,89.66,5.617,4838,4.361,1.381
10.50682978,0,3.7769,13400,0.105491,9.01,0.0895,88.93,21.85,5127,0.782,0.872
10.5071781,0,2.68,272,0.014877,1.41,0.0867,89.55,29.6,5290,0.865,0.788
10.5113779,0,4.74,29.9,0.00507,0.72,0.0992,89.32,16.7,6575,1.305,1.182
10.51421162,0,3.877,85.4,0.009808,1.25,0.1,85.16,10.4,6259,1.167,1.21
10.5226374,0,3.864,68.9,0.008422,1.08,0.0962,86.34,12.63,6327,1.175,1.064
10.52286678,0,1.911,130,0.13197,23.26,0.0952,80.9,7.08,5548,1.614,1.038
10.52629458,0,2.5211,9770,0.095143,8.24,0.088,88.69,28.26,5386,0.793,0.82
10.54841329,0,1.872,103,0.032654,3.89,0.096,82.52,7.82,6047,1.092,1.059
10.54884842,,1.17,,,,,,,,,
10.55224191,0,2.7355,954,0.027406,1.75,0.0785,89.95,30.273534,4031,0.585,0.578
10.55840479,0,3.366,194,0.012634,1.41,0.09,89.23,23.11,5353,1.023,0.87
10.56137217,0,3.2645,238,0.018973,2.43,0.0954,83.33,8.29,5610,1.171,1.034
10.57375145,0,1.7259,299,0.017524,2.07,0.0964,88.51,30.3,5720,1.08,1.067
10.57910009,0,1.4553,329,0.016983,2.03,0.0986,89.55,51.8,6323,1.093,1.14
10.5815819,0,6.66929,113000,0.310843,53.19,0.0963,89.26,15.718,6168,1.567,1.061
10.5856758,0,4.911,179,0.012533,1.49,0.0997,88.16,14.75,6246,1.092,1.18
10.5994606,0,9.484,129,0.010994,1.28,0.0993,84.08,6.51,6194,1.069,1.161
10.60052083,0,4.509,60.9,0.00769,1.09,0.0948,86.66,12.52,6035,1.303,1.009
10.61345333,0,0.9829,150,0.011648,1.77,0.0953,89.57,70.8,5865,1.388,1.023
10.61368712,0,3.498,560,0.021552,2.06,0.0937,89.94,23.68,5815,0.877,0.973
10.62788695,0,4.576,327,0.016923,1.87,0.0961,88.31,15.99,6082,1.014,1.041
10.63609504,0,3.48,291,0.015415,1.36,0.0914,89.93,23.71,5546,0.81,0.907
10.63624422,0,5.055,232,0.01875,1.58,0.0898,78.02,4.71,5834,0.774,0.862
10.63630585,0,5.17212,216000,0.441963,64.91,0.0977,88.95,21.794,6781,1.345,1.097
10.64021008,0,5.4381,455,0.02134,2.87,0.0966,85.61,10.06,6112,1.233,1.057
10.64311069,0,88.1118,316,0.197178,31.72,0.0935,11.12,1.201967,5930,1.473,0.96
10.64374377,0,6.29783,437000,0.631613,47.87,0.0827,89.02,20.5895,5282,0.694,0.665
10.65275054,0,2.684,741,0.024669,2.2,0.0918,89.91,31.03,5602,0.817,0.913
10.66489514,0,3.159,293,0.015773,1.76,0.0961,89.29,24.97,6014,1.021,1.037
10.67459836,0,3.82706,16700,0.42291,68.58,0.1039,84.98,14.3464,6496,1.485,1.312
10.6761592,0,4.594,151,0.011449,1.79,0.1059,88.6,16.49,6460,1.434,1.388
10.6784787,0,2.307,201,0.012911,1.12,0.0912,89.55,34.5,5459,0.797,0.893
10.6816951,0,3.605,308,0.016847,2.3,0.0933,87.92,17.8,5553,1.25,0.949
10.6840477,0,3.515,81900,0.462694,26.43,0.0779,87.64,24.564,3887,0.523,0.553
10.68758211,0,3.3812,778,0.028544,2.64,0.0909,86.89,15.08,5788,0.848,0.877
10.692115,0,4.657,408,0.019947,2.71,0.0996,86.62,12.44,6474,1.242,1.148
10.69223009,0,5.46939,377000,0.636665,65.42,0.095,88.69,23.161,6022,0.941,0.997
10.6982275,0,3.198,246,0.014411,1.73,0.0995,89.93,25.9,6277,1.097,1.148
10.71253475,0,2.7186,1200,0.034061,2.02,0.0784,88.16,22.37,4175,0.544,0.561
10.72396374,0,3.8439,13500,0.403166,39.84,0.0896,84.75,13.67,5582,0.905,0.832
10.72725536,0,1.7541,56200,0.43892,12.85,0.0612,88.67,45.7,3324,0.268,0.267
10.72900793,0,0.696,404,0.018606,1.78,0.0944,89.95,115.8,5375,0.876,0.972
10.73370737,0,7.6706,6160,0.085487,18.7,0.1013,82.25,6.634,5971,2.003,1.202
10.73842724,0,2.3544,1680,0.037816,6.96,0.097,89.94,36.146,6180,1.686,1.053
10.74241765,0,6.0633,415,0.018486,3.06,0.0965,89.86,13.79012,5761,1.518,1.036
10.76800074,0,3.494,65.1,0.007669,0.92,0.094,88.28,19.38,5874,1.096,0.954
10.76839193,0,12.5252,107000,0.294295,52.8,0.0928,89.99,8.5336,5226,1.643,0.921
10.7769944,0,2.616,186,0.012328,1.15,0.0871,89.87,31.79,5455,0.852,0.759
10.7781558,0,3.005,121,0.010138,1.24,0.1004,89.98,27.68,6386,1.123,1.161
10.778313,0,5.256,90.7,0.009117,1.25,0.0973,87.36,12.84,6726,1.258,1.054
10.78438513,0,1.408,234,0.195495,75.04,0.1089,84.03,11.34,5575,3.515,1.48
10.80487163,0,2.7215,293,0.015724,1.71,0.098,89.61,30.17,6092,0.998,1.074
10.81013273,0,4.4618,6170,0.099512,13.95,0.0993,84.76,10.375,6211,1.284,1.114
10.8118317,0,2.627,76.8,0.0095,1.24,0.0994,86.49,14.63,6025,1.196,1.119
10.81315417,0,1.275,80.3,0.009134,1.46,0.1059,88.83,39.5,6380,1.46,1.351
10.81589054,0,4.73495,45400,0.19721,32.48,0.0978,89.39,20.552,6269,1.508,1.065
10.81824842,0,18.2848,13700,0.119905,11.71,0.0894,76.96,3.603,5955,0.894,0.814
10.81916946,0,5.50262,437000,0.626194,67.76,0.0946,89.35,24.0946,5955,0.991,0.961
10.8206034,0,2.848,117,0.0103,1.19,0.0958,88.57,23.8,6032,1.06,0.999
10.82882574,0,0.7275,92.1,0.008842,0.76,0.0912,89.93,113.653628,5862,0.785,0.865
10.84528655,0,4.3876,7470,0.416626,319.52,0.1254,82.79,10.42,5096,7.023,2.233
10.8484518,0,2.9993,1680,0.036303,2.34,0.0815,89.57,28.05,4201,0.591,0.609
10.84969477,0,3.474,1120,0.031398,2.67,0.0914,88.49,20.83,5251,0.778,0.869
10.85409593,0,3.7768,1030,0.029604,2.99,0.0919,88.83,20.63,5465,0.925,0.876
10.86062378,0,2.2874,190,0.012793,2.09,0.0988,89.58,35.51,6455,1.496,1.087
10.8614163,0,6.02,64.8,0.009066,1.01,0.0983,79.6,5.2,6339,1.017,1.069
10.8632531,0,37.68,188,0.199678,19.93,0.096,19.53,1.259,5896,0.914,1
10.8644095,0,1.853,749,0.027366,1.14,0.0704,88.58,30.8,3526,0.383,0.394
10.88241656,0,5.4674,16600,0.380234,29.69,0.0851,83.42,10.47,4946,0.715,0.694
10.88242209,0,5.51934,207000,0.553344,63.14,0.0978,87.76,20.191,6200,1.045,1.047
10.90752977,0,2.764,186,0.012591,1.58,0.1007,89.72,30.21,6414,1.147,1.141
10.90962154,0,17.8024,500000,0.661541,149.1,0.0896,88.93,7.8091,5323,2.064,0.804
10.9110487,0,7.033,402,0.025025,2.36,0.0949,75.06,3.84,5903,0.864,0.955
10.91274065,0,2.1801,1390,0.036155,2.13,0.0785,88.68,29.7,3834,0.539,0.541
10.91610834,0,3.6496,1480,0.038633,3.93,0.098,87.09,15.95,5575,0.932,1.051
10.9192653,0,4.572,91.1,0.008821,1.9,0.1033,88.5,16.63,5745,1.972,1.234
10.9279755,0,2.486,71.5,0.007748,0.81,0.0976,89.95,33.7,6045,0.955,1.038
10.9294815,0,5.893,197,0.012816,1.21,0.0951,89.2,14.09,5792,0.864,0.959
10.93725572,0,3.0822,422,0.021998,2.41,0.092,86.63,14.74,5334,1.004,0.865
10.94026745,0,2.3494,539,0.022096,2.08,0.0952,88.85,29.6,5749,0.864,0.961
10.94577783,0,3.0937,533,0.023673,2.84,0.0954,87.17,16.61,5888,1.097,0.966
10.95210361,,1.5,,,,,,,,,
10.9802462,0,3.74464,50100,0.223972,21.94,0.0917,88.09,21.976,5952,0.897,0.851
10.9938087,0,5.0403,1460,0.042171,5.33,0.101,83.43,8.08,6553,1.157,1.136
10.99381963,0,3.7889,1690,0.317936,40.17,0.101,80.3,7.56,6553,1.157,1.136
10.9938268,0,5.0746,419000,0.649357,52.69,0.0868,88.97,26.18,4856,0.743,0.721
10.99470891,0,1.5929,885,0.026796,1.71,0.0805,89.71,52.31,4302,0.586,0.573
11.006795,0,5.112,146,0.011693,1.34,0.0988,87.01,12.64,6091,1.047,1.058
11.00817635,0,2.013,1460,0.033903,2.15,0.0816,89.97,43.185,4141,0.582,0.596
11.0153889,0,2.666,3450,0.356193,65.27,0.0905,84.54,13.54,5515,1.678,0.813
11.01819178,0,4.635,546,0.024936,2.64,0.0985,84.66,9.49,6075,0.969,1.048
11.0234748,0,1.4814,1800,0.041967,2.46,0.0794,89.03,42.6,3744,0.537,0.551
11.02520205,0,12.8097,430000,0.653041,164.02,0.0977,87.61,10.5287,6047,2.3,1.021
11.02822674,0,8.275,278000,0.498296,75.47,0.1004,88.65,14.86,6271,1.387,1.109
11.0317836,0,4.753,182,0.012457,1.45,0.0971,88.59,16.47,5739,1.069,1.002
11.03571773,0,5.62958,145000,0.524317,70.42,0.0938,87.15,18.335,6201,1.23,0.9
11.04605365,0,4.799,308,0.016086,1.8,0.0981,89.79,17.84,6093,1.025,1.025
11.0495766,0,2.13,103,0.009266,0.83,0.0895,89.95,39.1,5533,0.819,0.782
11.08260553,0,6.23,601,0.03062,7.34,0.0915,78.8,4.974,5125,2.196,0.831
11.08262263,0,6.62584,269000,0.480493,48.38,0.0969,89.37,18.7517,5831,0.922,0.988
11.08507658,0,1.751,772,0.028916,2.5,0.0901,88.44,30.1,5080,0.793,0.792
11.08956602,0,6.2877,148,0.011202,3.51,0.1114,89.92,13.634,6353,2.867,1.497
11.09432054,0,4.5945,1520,0.036779,3.9,0.0992,88.11,16.36,6046,0.972,1.053
11.11620211,0,4.211,4840,0.082423,8.96,0.0998,85.1,10.975,6122,0.996,1.07
11.1199028,0,3.3759,636,0.024835,2.08,0.0911,87.75,18.37,5078,0.766,0.816
11.12827427,0,2.6118,6060,0.073529,4.04,0.0781,88.83,29.1,3640,0.503,0.513
11.1296971,0,2.942,371,0.018314,1.93,0.0989,88.66,24.37,6122,0.964,1.041
11.13127159,0,4.2372,211,0.013138,2.06,0.1036,89.97,20.34,5800,1.435,1.195
11.1317901,0,4.051,95.5,0.009009,1.47,0.104,89.02,19.94,5966,1.499,1.213
11.1438086,0,7.905,41.7,0.006202,0.75,0.0978,85.75,8.49,6095,1.11,1.004
11.1619384,0,5.195,124,0.011022,1.97,0.1027,86.27,11.36,6200,1.64,1.158
11.16622885,0,3.389,354,0.017052,1.56,0.0955,89.6,25.22,5552,0.836,0.931
11.1726723,0,6.106,76.8,0.008182,1.5,0.0989,87.64,12.22,5616,1.674,1.032
11.1734401,0,4.545,61.3,0.007326,1.4,0.1133,89.16,18.25,7372,1.752,1.552
11.17392077,0,3.307,325,0.016441,1.64,0.0981,89.94,26.239,5911,0.914,1.006
11.17931581,0,3.103,90.6,0.008869,1.81,0.1074,89.15,25.72,6292,1.873,1.324
11.18719905,0,3.252,354,0.017042,1.55,0.0907,89.1,24.72,4986,0.833,0.793
11.1895709,0,5.3,143,0.011323,1.81,0.1015,87.76,13.8,6188,1.465,1.111
11.1916199,0,2.1,166,0.014113,1.47,0.097,87.36,19.45,5646,0.956,0.97
11.20058855,0,4.562,220,0.017306,1.7,0.0975,81.71,6.62,6038,0.898,0.982
11.24284815,0,4.241,136,0.010988,1.44,0.0988,88.3,17.57,6052,1.202,1.015
11.25401871,0,4.759,433,0.019863,2.42,0.0991,87.68,14.88,5995,1.118,1.022
11.2570616,0,29.059,690000,0.795303,162.84,0.1078,90,5.4155,6915,1.875,1.322
11.2580745,0,23.516,713,0.033455,2.14,0.0836,56.93,1.75,4257,0.586,0.623
11.2582311,0,16.89,300,0.015736,1.24,0.0867,88.73,5.174,5242,0.722,0.684
11.25882503,0,8.9592,196000,0.545292,87.18,0.0943,86.37,12.7111,6217,1.464,0.882
11.2901559,0,10.475,164,0.012221,0.88,0.0849,84.8,6.58,5025,0.657,0.639
11.29689442,0,4.623,199,0.013526,1.74,0.1033,87.54,14.79,6096,1.176,1.155
11.30098763,0,10.5199,326000,0.614184,97.12,0.1024,87.18,12.3226,6143,1.448,1.118
11.30123036,0,4.022,277,0.015086,1.85,0.0988,89.69,21.65,5730,1.122,1.005
11.30507984,0,3.989,278,0.015211,1.4,0.0964,89.48,21.58,5705,0.844,0.936
11.32028788,0,4.82219,243000,0.481306,59.23,0.0963,88.79,24.8496,6153,1.127,0.928
11.32029599,0,4.5866,4300,0.073488,8.02,0.0989,85.08,10.65,5780,1,1
11.3220104,0,5.86,17.1,0.003795,0.91,0.1041,89.38,14.6,6003,2.193,1.173
11.32269749,0,3.517,311,0.021497,1.51,0.0848,84.06,9.2,4563,0.642,0.634
11.3251153,0,2.126,297,0.015813,1.26,0.0886,89.48,38.8,5334,0.727,0.723
11.32977062,0,3.845,162,0.011589,1.37,0.0979,89.91,22.76,5821,1.085,0.972
11.34434745,0,5.9738,258000,0.572515,62.52,0.099,88.07,20.513,5780,1,1
11.34436822,0,5.558,586,0.2096,17.21,0.0927,73.19,4.09,5594,0.752,0.841
11.34934848,0,3.1101,1250,0.03229,2.39,0.0893,89.14,26.56,5016,0.679,0.743
11.35010642,0,2.2792,1220,0.031169,1.75,0.0796,89.95,39.21,3597,0.514,0.522
11.35501209,0,14.557,19700,0.129228,8,0.0815,85.59,6.156,4594,0.567,0.56
11.36113254,0,4.1886,570,0.023554,2.6,0.1013,87.16,14.82,6244,1.009,1.069
11.37444271,0,2.30694,27900,0.259038,22.86,0.0933,88.12,29.868,5297,0.808,0.838
11.3775281,0,12.918,1650,0.453807,82.26,0.1124,57.95,2.67,6943,1.66,1.459
11.37936986,0,2.6255,1020,0.035628,3.95,0.0993,86.8,16.31,5714,1.015,1.007
11.38840217,0,3.6949,438,0.01914,3.04,0.1022,89.4,23.31,5876,1.456,1.093
11.39102358,0,2.303,449,0.020993,1.67,0.092,88.44,26.9,4983,0.728,0.836
11.39110963,0,2.749,593,0.022856,1.9,0.0926,88.81,26.92,4999,0.76,0.814
11.39169531,0,5,51,0.007494,1.02,0.0956,84.87,9.49,5557,1.249,0.897
11.4132144,0,2.371,76.4,0.008179,1.03,0.1006,89.25,33.4,6188,1.155,1.038
11.41437505,0,6.276,46000,0.265593,44.08,0.1082,85.89,12.47,6826,1.52,1.307
11.41911886,0,5.135,509,0.025962,3.32,0.107,81.99,6.79,6311,1.172,1.253
11.41926141,0,3.9908,916,0.027481,1.48,0.0795,89.36,21.83,3823,0.492,0.513
11.41941928,0,3.3075,151,0.014247,0.99,0.0871,85.38,11.41,4498,0.635,0.698
11.42755098,0,4.6074,501,0.021404,2.35,0.0964,87.76,15.57,5979,1.005,0.913
11.44865823,0,4.953,75.2,0.008892,1.32,0.1072,85.42,10.31,6204,1.36,1.257
11.45541896,0,4.95,68.6,0.007587,1.12,0.1077,89.62,17.7,6231,1.356,1.269
11.46347165,0,2.599,1050,0.029133,3,0.0966,89.83,34.51,5456,0.943,0.914
11.47609015,0,5.046,182,0.013423,2.07,0.1045,86.33,11.78,6071,1.41,1.156
11.47685263,0,2.756,241,0.01398,1.58,0.0976,89.87,32.19,5550,1.032,0.941
11.4927112,0,7.764,292,0.227929,25.01,0.1021,61.61,2.55,6198,1.005,1.072
11.49500229,0,7.602,51.4,0.007853,1.53,0.1038,79.67,5.08,6033,1.788,1.127
11.49589567,0,2.256,108,0.00965,1.59,0.1037,89.55,37.6,6290,1.506,1.123
11.50528603,0,2.098,260,0.015153,1.83,0.1046,89.3,37.9,6355,1.108,1.151
11.505879,0,5.583,49.8,0.006463,0.99,0.1096,89.89,15.85,6336,1.403,1.324
11.51517167,0,2.006,1360,0.033306,2.9,0.0965,89.59,43.2,5177,0.798,0.91
11.52144606,0,3.6399,18000,1.625358,150.51,0.0978,83.13,20.75,5795,0.848,0.938
11.52306746,0,3.8757,507,0.020288,3.13,0.1017,90,23.181,5644,1.411,1.053
11.52482874,0,1.724,578,0.23157,22.56,0.095,84.68,13.01,5592,0.892,0.862
11.53029332,0,1.8385,1210,0.031664,3.98,0.098,89.97,49.42,5770,1.152,0.942
11.5474983,0,6.684,116,0.010036,1.48,0.1014,87.56,11.64,5775,1.352,1.038
11.55103848,0,3.3601,403,0.018791,2.17,0.1005,88.79,23.43,5907,1.058,1.014
11.55532445,0,3.499,250,0.019441,1.7,0.0911,83.66,8.7,5149,0.803,0.755
11.55562042,0,1.6758,442,0.022688,2.11,0.0983,88.21,28,5420,0.85,0.945
11.56722589,0,2.507,374,0.01714,1.29,0.088,89.6,34.8,4597,0.691,0.678
11.56797473,0,5.96595,416000,0.645094,45.65,0.0896,88.88,23.427,5290,0.648,0.723
11.5706005,0,3.073,212,0.013484,1.33,0.0964,89.1,26.6,5718,0.9,0.89
11.57890926,0,2.7207,243,0.014458,2.06,0.1062,89.33,30.85,6156,1.303,1.193
11.57894687,0,4.6373,300000,0.526691,58.32,0.0949,89.1,27.8997,6028,1.014,0.849
11.57958162,,2.47,,,,,,,,,
11.59822233,0,2.5237,2800,0.051287,2.65,0.0798,88.62,28.2,3688,0.473,0.503
11.6044881,0,3.409,268,0.014751,1.88,0.0981,89.74,26.22,5533,1.166,0.934
11.60653061,0,2.194,772,0.024534,1.88,0.0885,89.97,41.39,4703,0.701,0.686
11.6089351,0,2.957,200,0.120487,46.44,0.1219,78.73,5.65,6303,3.53,1.786
11.60908533,0,2.2603,489,0.019868,1.71,0.096,89.96,40,5320,0.786,0.882
11.615625,0,2.233,191,0.017915,2.84,0.0981,85.11,11.46,5332,1.453,0.932
11.6191707,0,1.819,700,0.024284,2.21,0.0977,89.93,49.91,5870,0.834,0.92
11.62904159,0,2.97,88,0.010571,1.31,0.0987,85.67,12.24,5721,1.131,0.945
11.63486009,0,5.466,292,0.015413,2.61,0.1011,89.82,16.5,5570,1.548,1.019
11.6370303,0,3.3372,604,0.022173,2.9,0.0987,89.86,27.18,5576,1.198,0.945
11.63785889,0,11.8851,428000,0.666546,77.01,0.104,87.74,11.9984,6360,1.058,1.105
11.6601667,0,5.882,181,0.017606,2.08,0.1016,76.07,4.09,5791,1.083,1.03
11.67894236,0,1.2641,1190,0.039589,4.17,0.1021,88.28,31.4,6122,0.964,1.041
11.682369,0,2.71,235,0.014968,1.45,0.0998,88.24,24.3,6089,0.889,0.971
11.6933447,0,6.551,66.9,0.007556,1.12,0.1067,88.43,12.88,6049,1.354,1.189
11.70219638,0,2.6658,640,0.194118,16.15,0.0951,82.27,8.67,5758,0.762,0.848
11.70220393,0,2.75173,29000,0.248775,57.95,0.1019,87.84,25.702,6148,2.133,1.03
11.7031093,0,2.0467,4200,0.356551,37.3,0.1024,86.3,19.8,6014,0.958,1.043
11.720124,0,3.0039,9760,0.094404,7.94,0.0935,88.67,26.83,5215,0.77,0.792
11.7201693,0,2.399,154,0.011486,1.34,0.1052,89.54,36.2,6193,1.067,1.127
11.72291212,0,4.2064,492,0.020002,2.08,0.0973,89.97,21.723,5550,0.953,0.894
11.7489907,0,4.043,36.7,0.005592,1.01,0.1077,89.95,22.17,6440,1.655,1.204
11.75560012,0,4.7,649,0.254375,22.39,0.0974,76.01,5.08,5644,0.806,0.9
11.76307164,0,2.9076,1040,0.028519,2.35,0.0954,89.91,31.76,4959,0.756,0.849
11.76872507,,1.11,,,,,,,,,
11.76921923,0,3.219,519,0.027192,3.12,0.105,84.44,9.94,6215,1.052,1.111
11.7728146,0,4.132,77.1,0.008052,0.93,0.097,88.84,20.08,5410,1.056,0.875
11.7761073,0,2.829,281,0.017456,1.31,0.0908,87.47,18.78,5096,0.689,0.719
11.77613232,0,2.8971,1430,0.035355,2.08,0.0836,88.87,27.4,3980,0.54,0.56
11.79161234,0,3.036,415,0.018403,2.41,0.1002,89.94,30.2,5619,1.199,0.962
11.8045536,0,3.195,129,0.010068,0.94,0.0947,89.95,28.2,4971,0.857,0.813
11.80570754,0,2.0494,2050,0.089511,18.48,0.1018,86.67,17.48,6065,1.891,1.006
11.8061737,0,4.472,88.1,0.010108,2.87,0.1216,84.28,9.08,6900,2.599,1.714
11.8150174,0,2.834,1000,0.033946,3.48,0.1033,87.15,17.58,5729,0.939,1.051
11.8187288,0,4.017,249,0.014436,2.09,0.1031,89.26,21.911,5803,1.328,1.046
11.8237228,0,8.518,213,0.014222,1.25,0.0978,84.89,7.84,5559,0.803,0.899
11.8288843,0,3.337,191,0.012612,1.18,0.1,89.38,26.47,5653,0.857,0.952
11.8299383,0,5.168,41.4,0.006011,1.6,0.1128,88.12,15.26,5747,2.431,1.365
11.8307724,0,8.791,136,0.011053,1.16,0.0968,85.99,8.46,5550,0.958,0.862
11.83271013,0,6.152,176,0.012494,1.17,0.1002,87.49,12.53,5639,0.859,0.959
11.8376933,0,3.381,92.9,0.009122,1,0.0953,88.58,22.53,5772,1.003,0.824
11.8436119,0,6.044,199,0.012914,1.41,0.1043,89.75,15.14,6077,0.999,1.077
11.8496351,0,3.319,184,0.012962,1.31,0.1023,88.43,22.13,6032,0.929,1.014
11.867172,0,4.815,596,0.022359,4.03,0.1126,90,19.26,6264,1.651,1.352
11.8693144,0,4.653,102,0.009947,1.09,0.104,86.93,13.63,6296,1.006,1.066
11.87290814,0,2.5342,333,0.019838,2.25,0.1025,86.93,16.91,6147,1.04,1.014
11.87457664,0,1.9797,221,0.013737,1.32,0.0986,89.41,42,5523,0.88,0.907
11.89520436,0,3.433,184,0.012286,1.33,0.0994,89.86,26.74,5649,0.992,0.923
11.8984948,0,3.015,131,0.011851,1.69,0.1012,87.21,17.2,5862,1.307,0.973
11.90352088,0,4.297,633,0.023415,2.56,0.1047,88.78,19.76,6063,1.001,1.079
11.91256675,0,6.126,123,0.010217,2.61,0.1183,89.33,14.8,6337,2.335,1.556
11.9216035,0,5.009,43.2,0.007395,0.87,0.1049,82.51,7.13,6006,1.082,1.081
11.9283194,0,6.69,183,0.01201,0.98,0.0916,89.78,13.78,5010,0.75,0.72
11.9294568,0,3.193,132,0.010682,1.05,0.0984,89.38,26.8,5975,0.9,0.891
11.92979348,0,6.152,709,0.0242,2.43,0.1028,89.99,15.184,5831,0.921,1.016
11.9311316,0,5.56983,301000,0.892422,93.46,0.1003,87.71,25.946,6089,0.959,0.942
11.93137992,0,3.639,122,0.01015,0.56,0.0819,88.98,23.1,3787,0.505,0.514
11.93205399,0,6.205,179,0.01206,1.83,0.1079,89.52,14.769,5711,1.391,1.173
11.9378354,0,4.652,246,0.014211,1.15,0.0954,89.9,19.88,5469,0.738,0.826
11.94019101,0,2.866,632,0.022753,1.86,0.096,89.35,30.6,5073,0.748,0.856
11.9451376,0,6.893,63.3,0.007296,3.32,0.1176,87.88,12,5094,4.163,1.517
11.95401876,0,2.656,856,0.029175,2.1,0.0885,88.26,24.5,4359,0.659,0.648
11.95474513,0,2.1433,903,0.028458,5.15,0.1006,89.03,35.6,5059,1.657,0.947
11.9613085,0,4.6414,311000,0.601755,51.58,0.0977,88.79,29.128,5564,0.785,0.878
11.9615433,0,3.129,425,0.019583,2.24,0.107,88.66,24.59,6142,1.046,1.143
11.96407399,0,4.526,784,0.030548,3.21,0.0997,84.85,10.06,5903,0.961,0.922
11.9710626,0,2.7607,422,0.036507,5.84,0.1041,83.75,9.18,6312,1.464,1.048
11.97360504,0,4.3117,3820,0.371003,38.2,0.1031,81.97,9.31,6146,0.943,1.02
